MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainTomorrow
8.4,28.1,0,35,6,15,79,28,1016.5,1014.2,15.5,27.1,No
11.2,18.3,0.4,37,17,19,79,69,1030.4,1028.4,12.7,17.2,Yes
10,27,0,31,9,24,44,33,1013.1,1008.6,20.9,26,No
17.5,28.2,0,39,24,17,33,24,1018.5,1014.9,21.6,27.6,No
6.6,19.6,0,20,0,13,100,63,1020.5,1018.5,10.6,19.2,No
8.3,17.8,0,24,7,13,80,58,1022.6,1019.9,13.2,17.2,No
6.7,20.4,0,50,11,28,69,42,1009.1,1004.3,14.5,18.4,No
11.8,24.9,0,31,0,11,64,63,1017.5,1009.7,17.9,22.4,Yes
26.2,32.5,0,48,20,31,72,64,1006.2,1003.7,29.5,31.6,No
16.4,34.8,0,56,26,24,49,20,1019.1,1017.3,21.9,34.1,No
15.8,19.5,30.6,44,22,26,81,70,1019.8,1020,16.3,18,No
17.6,33.1,0.2,39,13,7,55,33,1013.5,1009.3,23.6,31.2,No
20.4,26.9,0,31,15,15,86,69,1012.3,1010.9,23.6,26.2,No
18.5,40.3,0,50,24,17,36,19,1009.6,1005.5,26.7,38.3,No
23.8,32.6,0.4,35,17,22,73,55,1011.6,1008.2,27.7,30.8,No
15.3,18.4,0,48,26,24,59,60,1023.3,1021.2,17.2,16.9,No
17.9,28.8,0,30,9,9,28,19,1015.9,1011,20.1,26.8,No
25.3,33.7,0,35,15,24,65,61,1009.7,1007.2,30.3,31.7,No
21.5,28.1,0,48,11,17,36,47,1014,1012,26.8,27.6,No
9.7,18.9,2.2,43,22,19,75,39,1000,1001.1,12.2,17.4,No
14.5,28.5,0,35,13,15,31,22,1019.7,1015.8,21.7,26.6,No
17,25.4,0,22,19,11,65,72,1025.2,1022.4,20.2,22.5,No
8.6,24,0,35,11,4,49,19,1016.8,1013.5,13,23.1,No
28.4,35.1,0,39,20,30,71,61,1007.1,1004,31.4,33.6,No
9.5,18.8,0.6,43,22,20,82,42,1009.5,1011.5,11.2,16.5,No
14.6,23.4,0,46,19,30,71,50,1020.9,1020.5,18.5,21.7,No
14.4,30.1,0,26,4,13,60,29,1017.4,1014.9,21.4,29.2,No
8.7,14.9,3.2,46,24,13,64,87,1023.1,1024.1,12.2,11.7,Yes
15.1,40,0,54,6,22,63,19,1012.9,1007.5,21.8,39,No
8.2,23.4,0,33,0,20,89,39,1018.5,1016.7,12.7,21.4,No
9.3,20.1,0.8,22,7,7,88,67,1026,1024.8,13.7,18.4,Yes
19,24.8,0,50,28,24,63,66,1020.9,1019.3,22.8,23.5,No
7.2,28.3,0,31,2,13,41,19,1018.6,1013.7,19.3,27.8,No
5.4,13,0.8,28,9,13,65,57,1028.4,1027.5,9.7,10.8,No
3.9,15,0.6,22,4,15,94,71,1023,1019.7,8.8,15,No
16,23.3,0,33,13,20,71,67,1022.3,1020,20.3,21.4,No
15.6,35.7,0,39,2,13,61,18,1013.4,1009.7,23.8,34.8,No
8.4,20.9,0,31,13,20,59,53,1028.2,1024.7,14.9,19.1,No
21.9,27.4,0,31,13,17,75,74,1014.2,1013,25.3,27.3,No
11.4,22.6,0.2,50,6,17,69,64,1011.6,1012.4,19.1,18.7,Yes
17.6,24.6,0,31,2,19,76,64,1024.7,1021.5,19.6,23.1,No
14.1,26.5,0,37,11,19,27,31,1017.5,1014.2,23.3,22.2,No
16.9,37.9,0,35,4,20,73,27,1021.4,1016.3,23.4,36.8,No
12.9,24.2,0,37,9,17,49,35,1021.9,1021,17.9,23.2,No
21.1,33.4,0,33,22,9,54,40,1012.9,1008.9,26.5,31.4,No
13.1,20.5,0,56,26,30,81,50,1015.1,1015.4,14.9,19.2,No
16.2,26.6,0,37,9,17,88,49,1022.9,1019.8,19.2,25.5,No
13.5,28.7,0,52,17,7,70,26,1017.9,1015.3,17.4,27.1,No
6.8,24.2,0,35,11,26,49,18,1012.6,1008.6,15.6,23.7,No
16.9,21.9,41,33,15,15,93,89,1018.7,1017,18.8,21.3,Yes
6.3,24,0,28,7,15,72,49,1026.4,1023.1,16.2,23.4,No
18.2,30.9,0,35,15,22,49,49,1013.7,1011.4,26.7,29,No
14.8,25.6,1,41,9,22,73,34,1020.5,1020.7,17.2,24.3,No
23.6,29.1,41.2,52,9,15,91,86,1006.8,1003.9,25.6,26.7,Yes
16.1,27.2,0,35,19,24,54,50,1018.1,1015.6,23.3,24.8,No
17.2,26.7,1.8,33,17,13,54,50,1017.8,1015,25.3,25.6,No
23.8,38.5,14.6,67,0,0,69,30,1011.2,1006.3,29.5,37.3,No
10.6,26.1,0.2,44,17,20,57,32,1015,1013.4,17.1,25.1,No
4.6,15.7,0,50,13,19,60,52,1013.9,1012.1,10.7,14.5,No
10.2,17.1,0,57,24,41,48,67,1017.4,1017.3,14.7,15,No
19.3,23.1,0.4,44,26,20,85,80,1021.2,1021.6,20.2,21.1,No
15.9,27.5,0,24,0,13,77,55,1017.2,1015.6,18.6,25.1,No
16,30,0,39,11,17,49,43,1015.6,1011.9,22.5,28,No
11.6,19.5,0.8,46,15,11,50,47,1016.2,1014.2,14.9,18.9,No
7.3,20,0,31,22,13,57,53,1018.8,1016.2,14,18.2,No
14.7,21.7,0,54,9,20,39,60,1017.4,1018,19.7,19.1,No
22.8,28.5,0.8,46,28,24,67,59,1017.5,1014.8,25,26.8,No
10.1,14,3.4,59,33,33,69,86,1005.2,1005.4,11.9,12.6,Yes
13.1,27.5,0,28,11,0,75,56,1020.2,1017.1,16.2,25.8,No
9.5,20.7,0,31,9,20,47,34,1032.5,1028.8,12.9,18.6,No
9.8,18,2.2,35,13,13,71,65,1018.4,1018.4,15,15.6,No
1.2,10.9,1.6,41,13,20,84,65,1018.2,1016.4,5,10.2,Yes
4.2,20.9,0,24,7,11,91,36,1027.4,1024.8,9.7,19.7,No
15.6,23.1,0,31,11,24,66,65,1020.3,1016.5,21.4,22.3,No
6.2,22.2,0,24,4,11,55,27,1025.1,1020.7,12.9,21.5,No
8.9,27.4,0,30,7,9,56,28,1021,1017.1,14.8,25,No
8.2,14.4,0.2,57,22,37,88,86,1016.6,1015.8,9.7,12.6,Yes
12.1,27.7,0,31,6,22,69,43,1015.1,1012.2,20.9,27,No
23.5,29.7,76.8,48,11,17,84,79,1000.3,999.4,25.9,29.1,Yes
13.6,27.3,4.2,35,11,11,84,46,1019.5,1016.8,17,26.3,No
5.4,21.5,0,57,11,26,51,40,1011.6,1006.7,16.7,20.5,No
14.7,18,0,50,22,9,61,94,1026.1,1026.2,16.1,16,Yes
4.6,13.4,0.2,15,0,6,100,70,1023.7,1023.5,7.5,13.2,No
18,27.4,0,28,11,17,37,16,1014.8,1013.4,19.9,25.5,No
13.9,18.9,4.6,50,33,20,71,53,1017.9,1016,17,18.1,No
16.9,31.9,0.2,46,13,28,49,25,1009.1,1007.2,20.8,30.3,No
10.5,20.2,0,17,9,11,96,65,1025.5,1023.1,13.1,19.4,No
16.2,33.5,0,46,13,19,35,24,1016.1,1014.7,23,31.4,No
4.7,16.7,0,30,13,13,75,51,1027.7,1024.6,11.4,15.9,No
12.4,16,5,44,13,24,99,77,1024.6,1024.6,13.7,14.9,No
5.6,15.7,0,43,7,13,40,38,1025.2,1023.6,10.8,15,No
18.8,23.2,0,48,30,30,57,52,1019,1019.4,19.8,20.9,No
11.8,21.6,0,37,9,17,81,66,1020,1017.2,15.3,19.3,No
17.1,21.3,0,43,22,26,84,80,1026.3,1025.2,18.9,20.2,Yes
23.8,41.9,0,67,20,30,20,12,1009.4,1005.5,32.9,40.2,No
5.6,14.6,12.2,35,13,4,77,55,1006.4,1008.9,8.6,13.7,No
5.7,19.7,4.4,44,24,11,53,29,1023.9,1022.3,12.6,18.3,No
9,20.7,0,30,13,13,52,42,1021.9,1019.2,15.3,19.3,No
15.9,30.5,0,56,35,24,42,18,1021.2,1016.3,20.4,29.3,No
9.7,21.9,0,35,9,9,45,25,1019.6,1015.6,16.7,21.7,No
17.3,27.3,0,30,9,19,60,43,1011.3,1007,21.4,25.9,No
21.3,33.3,0.8,61,7,17,70,58,1014.2,1012.1,24.6,27.5,Yes
16.9,22.7,4.2,33,4,17,92,67,1008.4,1005.1,17.8,21.2,No
19.8,34.1,0,54,20,28,17,42,1008.4,1008.5,29.6,27.2,No
4.6,14,0,30,15,17,88,50,1015.3,1014.4,8.4,12.4,No
23.5,27.1,98.2,37,13,22,94,87,1008,1004.1,25,26.9,Yes
15.1,20.8,3.4,33,19,20,100,70,1017.3,1016,17,19.8,No
16.4,19.4,0.4,26,6,11,88,72,1010.7,1008.9,16.5,18.3,Yes
3.5,20.1,0,50,9,35,69,32,1020.4,1013.8,10.4,19.5,No
4.7,16.9,0.2,28,4,13,99,68,1035.7,1032.1,8.8,15.6,No
1.9,26.8,0,31,7,19,61,9,1022.4,1017.2,13.3,26.1,No
13.5,23.6,0,54,20,28,69,57,1006.7,1007.4,17.7,20.4,Yes
12.3,24.3,0,57,26,19,58,78,1010.8,1006.6,20.5,20.4,Yes
1.8,17.8,0,17,0,11,84,46,1033,1029.2,9.6,17.4,No
2.2,12.9,1.8,50,19,26,96,77,1026.1,1026.2,7.7,11.4,Yes
4.2,21.4,0,20,4,13,90,47,1024.8,1020.7,11.6,20.8,No
21.4,31.1,0,28,7,9,48,52,1015.3,1011.6,28,29.9,Yes
22.4,31.4,0,39,15,20,62,48,1016.3,1012.2,27.7,30.5,No
11,24.5,0,28,0,7,85,54,1030.4,1024.7,16.5,23.6,No
20.8,31.5,0,30,13,11,83,88,1012.4,1009.2,23.3,22.6,No
19.6,28.4,0.4,33,2,22,76,68,1010.7,1006.1,22.9,26.4,Yes
12.9,21.5,4.8,63,20,37,96,54,1008,1009.8,15,20,Yes
14.9,27.2,0.2,50,20,28,57,27,1018.5,1014.9,18,26.2,No
7.8,23.3,0,20,9,4,76,45,1030.5,1028.2,13.6,22.8,No
22.1,30.8,0,52,20,33,60,44,1013,1009.9,27.6,30,No
18.9,33.6,1.4,31,11,9,71,41,1008.3,1005.3,24.2,31.2,No
21.6,30.6,0,39,20,22,46,45,1014.1,1013.5,27.7,29.7,No
2.8,14.4,0,39,7,22,95,72,1016,1013,9.2,13.6,Yes
8.7,12.6,1.8,37,22,17,66,60,1018.8,1017,10.9,12,No
13.9,18.6,0,33,22,19,78,57,1016.9,1017.1,15.5,18,No
9,24.2,0,28,9,17,73,55,1019.1,1014.3,13.2,22.7,Yes
24,33.4,0,28,6,15,62,51,1013.1,1009.1,29,31.7,No
13.9,24.6,0.6,44,22,22,66,47,1006.7,1006.7,18.8,23,No
6.6,15.4,1.8,54,20,26,96,81,1004.7,1005.3,8.7,13.4,No
18.3,22.5,3.4,31,17,20,96,89,1012.5,1012.3,19.6,20.1,No
9.8,18.1,11.4,33,13,15,93,62,1015.7,1011.3,9.9,17.1,Yes
23.8,29,91.4,39,26,22,94,77,1007.8,1005.5,24.1,28.6,Yes
5.3,17.2,0,20,7,13,58,38,1022.1,1021,11.1,16.7,No
23.5,29.4,115.2,43,19,24,89,79,1011.2,1009,25.4,28.7,Yes
23.9,34,9.8,43,13,17,79,51,1005.5,1001.4,28.5,34,No
22.9,30,0,31,17,24,60,58,1015.2,1011.9,27.7,27.8,No
11.7,19.8,0.6,48,15,15,62,85,1013.8,1012.1,17.4,16.5,Yes
18.3,21.4,0,63,24,6,91,88,1012.1,1010.1,18.8,20.5,Yes
5.7,12.7,0,57,28,33,55,38,1015.4,1012.8,9.6,10.7,No
-0.1,18,0.6,26,0,15,100,41,1029.4,1024.1,4.5,17.5,No
14.3,19.4,0.2,48,26,26,60,60,1022.4,1021.5,17,18.3,No
3.3,15.3,0.8,48,17,24,93,70,1016.8,1017.4,9.5,14.5,No
19,34.6,0,31,6,17,37,34,1009.9,1007,28.6,32.9,No
13,16.6,1.6,52,13,17,93,53,1008.3,1007.4,13.8,16.1,Yes
7,22.9,0,41,9,9,52,39,1011.2,1005.4,15.9,20,Yes
9,20.1,0.8,30,11,13,88,94,1022.6,1020.3,12.7,16.7,Yes
14.7,28.6,0,52,20,22,36,8,1019.9,1018.2,19.2,26.2,No
14.9,22.6,0,50,24,39,62,49,1021.1,1021.7,20.4,20.5,No
7.6,28.9,0,31,13,11,83,30,1019.7,1016.9,14.6,27.6,No
0.4,14.5,0.2,31,4,20,99,61,1030.3,1027,3.1,14.3,No
12,17.5,3.6,52,28,35,64,66,1024.2,1021.5,14.9,16.1,No
17.3,26.3,0,39,19,30,73,63,1018.6,1015.2,22.3,24.8,No
8.2,24.3,0.2,24,13,11,72,26,1025.8,1024.1,14,23.4,No
18.6,24.3,7.4,46,20,13,59,54,1023.2,1024.1,21.9,22.5,No
11.3,33.7,0,48,2,19,63,25,1016.6,1012.4,18.9,32.1,No
11.3,18.2,1.8,37,2,9,76,60,1015.6,1013.2,13.1,18.2,Yes
19.2,24.3,1.2,31,20,22,62,54,1011.7,1010.9,21.7,23.2,No
0.6,13.6,0,37,15,19,95,63,1024.1,1022.5,4.3,12.7,No
15.3,24.9,0,41,7,26,86,68,1016,1016.4,18.1,22.6,No
6.5,21.1,0,24,11,15,53,22,1024.8,1022.2,14.2,20.8,No
5.2,19.8,0,41,13,19,74,45,1026.7,1022,11.2,19.6,No
5.6,28.6,0,39,19,9,47,15,1016,1013.4,17.1,27,No
14.4,21.5,0.4,70,17,24,81,75,1006.7,1005.4,16.5,15.2,Yes
11.1,27.8,0,65,20,17,41,18,1019.5,1015.7,15.3,25.8,No
15.4,23.9,0,44,17,35,59,60,1017.3,1012,19.5,22.7,No
10.2,25.5,0,35,4,20,60,47,1022.4,1018,19.8,23.4,No
16.9,32.9,0,43,20,24,64,11,1013.2,1010.5,19.5,30.7,No
17,22.8,0.8,31,19,19,75,70,1016.5,1015.7,19.4,21.7,No
23.5,31.2,13.4,61,26,31,68,64,1007.3,1004.6,27.9,30.3,Yes
25.7,35,0,41,22,28,69,44,1009.2,1006.5,30.3,34.3,No
13.1,19.2,6,31,11,9,61,60,1021.8,1018.9,15.8,17.4,No
8.6,24.4,0,35,0,19,64,36,1028.9,1025.6,17,23.2,No
14.9,29.2,0,33,7,15,60,35,1016,1011.5,20.1,27.3,No
12.5,27.6,0,30,9,9,68,36,1024.4,1022.7,15.9,24.3,No
11.3,23.3,0,39,15,20,38,28,1016.9,1011.9,16.2,22.8,No
9.5,26.3,0,33,11,19,31,17,1023,1020.2,14.4,24.9,No
18.5,32.2,0,31,7,17,62,48,1015.8,1011.8,24.5,27.5,No
8.3,19,0,37,7,13,68,56,1021.5,1020.3,13.7,17.6,No
26,33.3,0,43,17,20,60,54,1009,1006.2,30.9,32.1,No
10,26,0,30,2,13,75,44,1018.4,1017.1,14.7,23.9,No
20.7,27.4,1,46,28,24,75,72,1016.4,1014.7,23.3,24.2,No
10.6,22.7,0,43,15,20,72,51,1015.7,1012.5,17,22.1,No
13.6,18.7,5.2,50,24,20,84,55,1016.5,1016.7,14.3,17.7,No
11.5,21.8,0,35,13,13,41,24,1018.9,1017.2,13.4,21.2,No
9.5,18.1,16,67,20,22,63,44,1007.9,1011.1,13.3,17,No
10.4,16.8,0.4,59,20,39,80,66,1020.7,1019.7,12.7,15.2,No
20,24.4,0,41,9,19,84,82,1012.7,1009,21.9,23.2,Yes
7.9,12.5,14.4,33,15,17,98,92,1007.9,1005.9,9.5,12.2,Yes
14.2,18.7,24.4,65,31,43,68,61,1022.3,1019.7,17.3,17.3,No
13.2,26.9,0,33,9,26,68,63,1018.2,1014.7,22.3,24.4,No
15.6,31.7,0,41,9,28,48,33,1015.7,1012,23.8,30.9,No
9.9,20.6,0,48,15,31,82,57,1010.7,1010.2,16.4,20,No
12.2,22,0,72,24,31,59,44,1010.9,1008.9,17.8,20.3,No
10.7,18.8,0.4,37,13,20,47,52,1015.7,1015.8,14.6,17.2,No
13.5,28.4,0,37,17,11,88,39,1018.2,1016.2,17.4,27.2,No
11.2,28.6,0,26,2,15,69,41,1021.7,1018.1,19,26.9,No
19.2,38.8,0,37,13,24,12,26,1008,1006.9,35.2,33.9,No
15.6,26,5,37,15,13,80,45,1018.1,1015.7,17,25.4,No
21.4,26.5,0,35,13,24,70,68,1014.8,1013,23.1,24.8,No
11,18.8,3.2,26,9,13,100,69,1013.1,1011.1,13.3,18.5,Yes
6.1,14.3,0,61,28,30,67,63,1021.5,1015.6,10.7,13.2,No
16.6,35.9,0,37,24,19,43,18,1014.6,1011.9,24.2,33.9,No
12.7,18.2,0,50,20,22,54,54,1024.7,1023.7,15.3,18.1,No
19.6,27.6,1,31,9,13,75,64,1018,1015.3,24.8,26.4,No
18.4,21.4,0,61,33,35,58,59,1020.7,1022.7,19.3,19.8,No
14.9,20.3,0,52,15,22,81,79,1024.1,1022.4,17,19.4,Yes
17.2,23,28.4,65,28,30,73,58,1009,1008.9,20.7,21.7,No
13.2,23.8,0,48,30,20,60,34,1029.4,1025.3,15.9,23.3,No
6.6,14.5,0.2,50,19,17,72,54,1029,1028.9,10.1,13.5,No
4.9,14.9,2,43,13,15,86,66,1021.3,1018.2,10.8,14.1,Yes
14,28.2,2.2,52,33,22,61,25,1013.5,1012,17.4,26.5,No
14.6,29.1,0.4,35,6,11,91,47,1011.7,1007.7,15.5,25.6,No
16.3,19.1,21.8,50,19,20,95,96,1018.1,1016.6,17.3,18.2,Yes
13.9,24.5,0,43,20,26,40,54,1007.1,1004.5,18.1,20.4,No
15.4,33.5,0,48,13,24,20,7,1016.5,1013.4,26,32.2,No
3.2,18.2,0.2,19,0,11,92,45,1022.4,1018.4,9,16.9,No
15.1,26.9,2.6,39,20,22,80,57,1010.3,1007.6,20.6,25.7,No
21.7,25.7,0,46,22,26,94,85,1016,1013.8,22.5,24.1,No
11.9,19,0,30,7,24,89,66,1020.5,1019.2,13.8,18.1,No
5.3,19.7,0,37,6,19,70,54,1020.8,1020.1,13.8,18.8,No
1.6,19.3,0,30,19,2,56,33,1029.9,1027.2,12,19.2,No
12.1,30.9,0,41,19,11,55,27,1017.9,1013.2,20.9,30.5,No
9.8,20.5,0,61,33,37,57,40,1012.2,1005.7,15,19.4,No
13.1,20.6,1,26,9,11,96,76,1028.3,1024.3,16.1,19.1,Yes
23.8,27.8,0.2,44,19,13,88,94,1012.2,1009.4,24.9,24.7,Yes
4.1,14.5,0,30,9,7,86,86,1026.7,1025.8,10,12,Yes
7.7,11.4,17.6,41,13,11,100,80,1005,1010.3,8.7,9.5,Yes
18.1,25.4,0,48,13,20,58,48,1019.5,1016.7,20.9,23.8,No
23.9,30.8,0.8,30,7,13,62,66,1012.5,1009,28.7,29.2,No
15.8,27.3,0,54,30,31,26,7,1017.7,1015.7,23.1,25.8,No
16.4,22.3,0,85,24,35,89,94,1010.8,1008,20,17.7,Yes
22.5,29.4,25.2,72,44,24,98,78,1010,1005.9,22.6,27.6,Yes
11.2,23.5,0,31,20,19,81,52,1021,1019.3,18.8,22,No
11.4,21.9,0,52,26,31,50,33,1016.1,1015.5,16.1,21.6,No
4.4,13.4,2.4,52,28,24,79,60,1018.1,1017,8,10.7,No
1.2,17.2,0,35,0,20,93,45,1031,1028.7,7.2,16.7,No
11.7,20.3,0,54,20,31,75,54,1014.9,1015.3,16.1,19.6,No
7.1,19.5,0.2,46,24,31,78,46,1009.6,1008.1,12.9,17.9,Yes
15.1,25.5,0,35,0,13,52,78,1016.5,1016.5,23.2,21.1,No
3.5,15.7,0,31,9,13,54,28,1023.6,1022.2,9.3,15.2,No
6.2,17.9,0,19,13,7,60,50,1019.4,1016.7,12.5,17.4,No
15.8,19,4,39,15,7,97,100,1015.5,1014.2,15.9,18.1,Yes
7.6,15.5,1.2,35,9,13,87,63,1018.7,1019.3,12.1,13.3,No
9,17,25.4,63,26,15,82,60,1015.1,1018,14.9,15.5,Yes
8.3,18.9,0,35,13,30,86,62,1028.2,1023.8,13.7,17.2,No
8.6,16.5,2.4,26,0,7,94,74,1025.9,1021.3,10.8,16.1,No
16.6,30.5,1,43,0,24,91,39,1011.8,1009.4,19.5,29.9,No
0.7,17.7,0,44,15,24,66,18,1018.4,1013.9,6.6,17.2,No
6.4,23.6,0,28,0,11,58,27,1018.9,1015.3,16,23.1,No
6.6,17.8,4,30,9,4,89,77,1026.1,1024.8,10.5,17.2,Yes
3.6,25.7,0,43,4,26,48,20,1022.4,1017.3,16.4,24.8,No
2.8,25,0,33,0,13,31,17,1019.6,1014.4,12.4,24.4,No
23.8,37.4,0,39,15,20,43,28,1012.3,1008.5,29.8,36.7,No
17.5,22.3,0,31,11,13,53,51,1026.5,1023.9,20.1,20.7,No
14.2,16.7,0.2,54,22,22,60,64,1036.3,1035.8,16.1,15.5,Yes
13.3,22.4,0,46,24,28,64,50,1023.4,1021.5,16.1,20.5,No
17.6,27,0,30,9,13,54,50,1018.4,1016.5,25.2,25.6,Yes
18,29.3,0,41,19,15,59,35,1015.7,1011.5,21,29,No
10,23.7,0,44,13,28,68,53,1019.4,1018.2,16.9,20.9,No
5.7,18.3,0,56,17,37,57,36,1018.1,1016.3,12.7,17.8,No
15.2,22.7,0,50,0,17,62,82,1022.1,1018.3,21.6,20.1,No
5.5,14.1,0,30,2,9,70,48,1029.2,1028.1,9,13.4,No
13.9,31.6,0,28,4,15,77,31,1010.5,1007.3,17.4,30.1,No
6.7,21,0,17,6,2,47,26,1020.1,1016.1,12.5,20.6,No
20.8,30.5,0,43,4,30,60,68,1005.9,1002.8,27.5,26.2,Yes
5.3,11.1,4.2,28,9,7,96,84,1016.4,1013.2,7.6,9.6,Yes
17,31,0,39,20,15,42,20,1022.5,1018,23.8,30.7,No
13.8,33.4,0,37,2,13,44,17,1016,1013.7,21.3,31.7,No
23.4,32.5,33.2,46,13,19,77,61,1011.4,1008.2,27.8,31.3,Yes
14.7,35.7,0,46,7,19,29,15,1021.7,1017.2,25.4,34.9,No
9.5,17.2,4.8,57,22,35,52,59,1018.3,1019.5,13.9,16.1,Yes
8.3,14.5,1.4,48,19,19,96,85,1026,1025.8,10.3,12.6,Yes
13.9,19.2,6.4,70,31,31,61,52,1021.8,1018.3,17.7,18,No
24.2,41,0,35,17,13,19,15,1010.7,1007.4,33.6,37.6,No
5.7,21.5,0,24,7,6,78,41,1023.8,1019.7,11.9,21,No
16.4,30.3,0,26,9,9,54,34,1023.6,1019.6,20.8,29.2,No
7.5,15,3.8,41,13,24,66,65,1020.3,1018.5,10.4,14.1,No
16.6,26.8,0,67,15,35,48,27,1013.7,1013.3,22.3,24.6,No
20.1,36,0,70,30,22,19,12,1014.5,1011.6,29,34.8,Yes
14.9,27.1,0,33,15,20,63,51,1015.8,1012.1,21.2,25,No
12.4,19.9,0.6,41,17,28,91,58,1014.8,1014.6,13.8,17.9,No
14.9,23.3,11,37,2,17,91,46,1010.1,1012.6,17.6,22.7,No
1.9,14.1,0,31,15,17,70,42,1031.4,1028.2,4.6,13.6,Yes
15.9,31,0,37,20,6,52,23,1021.2,1018.9,20.6,29.8,No
0,12.4,0,22,7,13,88,49,1025.7,1024.5,3.7,12,No
15.8,28.5,0,35,20,7,68,39,1026.9,1022.9,18.1,26.2,No
15.6,31.3,0,52,41,26,37,20,1025.2,1023.2,20.8,29.9,No
20.5,31.6,12,30,9,9,95,54,1016.3,1010,22.1,30.6,No
23.3,36.4,0.4,35,2,6,81,42,1007.8,1004.9,27.4,35.2,No
15,27.1,0,35,11,11,49,27,1021.6,1019.4,18.7,26.1,No
5.3,17,5.6,39,11,24,77,56,1015,1012.7,10.2,16.1,No
3.2,18.1,0.2,43,24,30,99,57,1020.3,1019.5,10.1,17.4,No
8.5,20.7,0.4,44,13,19,71,56,1017.9,1015.3,16.5,19.5,Yes
16.5,25.1,3.8,39,9,19,88,79,1009.6,1005.9,18.9,19.2,Yes
21.8,28.4,0,67,26,17,62,64,1009.3,1008.4,26.2,26.8,No
5.3,19.5,0,44,11,20,62,52,1026.5,1024.3,14,18.2,No
6.6,14.4,0.8,46,17,17,86,72,1021.6,1021.9,11.2,13.3,No
15.1,21.4,2.2,43,20,22,87,42,1006.7,1006.1,15.2,21,Yes
8.2,20.8,0,39,17,19,57,38,1023.6,1019.1,14.4,20.2,No
8.4,16.5,0,70,48,35,53,50,1008,1008.9,13.4,14.7,Yes
16.9,21.2,11.4,44,9,26,89,93,1012.4,1014.3,19.4,16.2,Yes
12.3,24.4,0,52,26,30,54,49,1011.8,1009.2,20.1,23.3,No
9.2,21.7,0,33,9,20,79,51,1022,1019,14.9,20.6,No
-0.1,14.4,0,31,11,13,79,36,1027.8,1025.3,4.7,13.6,No
17.7,26.2,0,44,11,20,66,55,1015.4,1010.6,21,25.4,Yes
23.9,36.7,0,39,13,19,75,46,1010.9,1007.7,29.5,35.8,No
22.1,37.1,0,44,19,11,65,26,1017.8,1013.9,25.6,35.2,No
4.2,12.2,6.8,48,17,30,84,61,1016.4,1015.5,7.2,11.9,No
12.6,20.6,0,37,26,22,51,59,1027,1024.7,17,19.1,Yes
12.2,30.2,0,52,19,24,43,37,1018.3,1013.1,23.3,24.4,No
6.7,25.9,0,24,6,9,79,35,1023.3,1019.5,13.9,24.5,No
12.1,18,0.6,37,0,13,81,52,1020.6,1018.8,14.2,16.9,No
18.4,25.5,0,20,4,4,64,70,1012,1010.2,22.9,23.1,Yes
17.7,21.1,25.6,39,11,28,91,64,1015,1015.2,17.9,20.4,No
24.6,33.4,1.6,35,13,24,71,54,1013.4,1010.5,28.5,32.3,Yes
17.6,34.4,0,33,9,24,20,26,1014.7,1010.4,30.5,33,No
17,27.8,0,35,26,13,56,45,1015.9,1012.9,20.8,25.4,No
12.3,18.9,0,56,22,15,50,38,1016.3,1015.1,14.1,18,No
11.4,24,2.6,26,15,15,61,46,1014.2,1013.7,17.9,22.9,No
7.1,19.8,2,39,13,15,96,56,1018.4,1013.8,10.7,19.1,Yes
9.6,15.4,1,35,19,24,99,58,1019.2,1017.4,10.3,14.4,No
20.6,35,0,48,20,22,56,26,1009.6,1006,23.4,33.1,No
11.8,23.1,4.6,24,13,6,51,40,1015.4,1014.4,16.6,20.9,No
18.6,20.9,16,65,17,20,88,83,1013.4,1015.4,19.5,19.4,Yes
16,26.4,0,44,6,31,63,51,1020.8,1017,21.8,25.6,No
23.8,33.4,0,28,4,13,70,46,1012.5,1008.6,29.4,32.9,No
9.7,22.9,0,48,28,15,50,35,1015.8,1014.8,16.9,21.4,No
12.2,16.6,3,28,7,17,70,70,1018,1016.7,13.8,15.9,Yes
1.9,18.4,0,50,6,26,64,43,1028.8,1025.3,10.4,17.9,No
13.4,23.5,0,30,9,13,52,52,1020.5,1019,19.4,20.9,No
11,18.3,1.6,24,6,11,61,48,1021.6,1020.5,14,17.1,No
1.6,13,0,13,0,4,99,84,1027.1,1026.2,5.1,11.9,No
6.8,30.3,0,54,9,30,53,18,1015.1,1009.1,16.6,28.1,No
3.9,22.1,0,39,0,20,81,32,1021.2,1013.4,10.7,21.1,No
7.8,13.4,4.2,28,6,17,95,78,1026.3,1025.7,10.2,11.9,Yes
14.9,39.7,0,41,17,15,42,19,1014.6,1011.7,21,36.1,No
15.4,19.1,3.4,78,28,52,79,69,1005.8,1007.1,18.6,16.9,No
8.9,19.8,0,26,13,9,80,56,1032.6,1028.9,12.5,19.4,No
2.4,16.6,0,50,20,24,57,37,1023.2,1020.7,10.5,15.8,No
6,24.2,0,20,9,6,86,32,1024.5,1021.2,10.7,23.1,No
8.3,17.4,0,20,6,11,80,52,1024.4,1021.5,13.5,17.2,No
27.9,33.4,0,33,22,20,77,58,1010.4,1007.1,29.9,32,No
8,25.5,0.2,26,0,7,99,41,1023.5,1017.8,12.3,24.4,No
